,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
32211,Lindsay Park 2,Brooklyn,1963,Multifamily Housing,Multifamily,100,177.0,80537239.0,15431313.3,5557.5,60201.7
32212,Lindsay Park HGS Corp. 6,Brooklyn,1973,Multifamily Housing,Multifamily,100,163.5,36924697.2,7833642.4,2610.9,16217.966089617938
32213,BORINQUEN PLAZA I,Brooklyn,1975,Multifamily Housing,Multifamily,100,209.2,25365114.5,25523008.2,3464.0,16217.966089617938
32214,zumckrealty,Brooklyn,1939,Multifamily Housing,Multifamily,100,606.8,42391323.6,1284718.2,2358.2,582657.6
32215,BOGART HOLDING LLC,Brooklyn,1946,Non-Refrigerated Warehouse,Industrial,100,42.3,363566.7,956517.1,98.6,16217.966089617938
32216,Carnegie Management: 248 McKibbin St,Brooklyn,1942,Multifamily Housing,Multifamily,100,104.0,2052799.9,2690839.7,332.2,5208.3
32217,56 Bogart Street LLC,Brooklyn,1932,Other,Other,100,95.3,4409797.7,1267249.2,339.3,810.7
32218,Bogopa USA,Brooklyn,1969,Supermarket/Grocery Store,Other,100,532.4,6514067.2,6701455.2,901.8,1211.7
32219,25 Rock Street,Brooklyn,1927,Refrigerated Warehouse,Industrial,100,413.0,594009.1,7692299.7,669.5,16217.966089617938
32220,CC - 9 Cook Street,Brooklyn,2009,Multifamily Housing,Multifamily,100,90.0,2551018.2,684844.8,192.3,4578.8
32221,CC - 21 Cook Street,Brooklyn,2010,Multifamily Housing,Multifamily,100,58.6,4563803.2,1292222.6,349.6,9243.7
32222,Abeco Flushing Ave,Brooklyn,1910,Retail Store,Retail,100,97.2,4070000.2,2661360.1,436.9,72.0
32223,BUSHWICK/HYLAN CAMPUS,Brooklyn,1960,Multifamily Housing,Multifamily,100,181.7,160679865.0,36029522.0,11529.5,16217.966089617938
32224,339 Ellery Street,Brooklyn,1998,Multifamily Housing,Multifamily,100,137.1,4697700.3,1282747.3,355.9,16217.966089617938
32225,Bushwick Gardens,Brooklyn,2007,Multifamily Housing,Multifamily,100,84.5,6668172.1,1506568.3,479.1,7195.8
32226,Renaissance Estates HDFC,Brooklyn,2006,Multifamily Housing,Multifamily,100,144.1,5783845.3,2103681.4,481.7,16217.966089617938
32227,Rheingold Gardens Apts. 555,Brooklyn,2005,Multifamily Housing,Multifamily,100,122.7,3408203.0,1736410.4,325.0,4660.7
32228,Rheingold Heights 2 Associates,Brooklyn,2010,Multifamily Housing,Multifamily,100,94.7,3335885.2,1320193.7,286.7,3760.5
32229,Rheingold Heights 1,Brooklyn,2009,Multifamily Housing,Multifamily,100,131.1,3317049.9,1166701.3,272.9,3577.2
32230,Noll Street Apartments HDFC,Brooklyn,2004,Multifamily Housing,Multifamily,100,149.8,5387557.2,1926734.8,446.0,6668.3
32231,Melrose Apartments HDFC,Brooklyn,2007,Multifamily Housing,Multifamily,100,130.4,3962201.6,1022804.3,295.3,4592.1
32232,CAVALIER REALTY LLC,Brooklyn,1955,Non-Refrigerated Warehouse,Industrial,100,58.7,4382399.8,1395838.8,348.5,224.6
32233,Saint Leonards,Brooklyn,2006,Multifamily Housing,Multifamily,100,123.6,4892099.8,2193660.1,441.8,7569.6
32234,476 Jefferson,Brooklyn,1920,Other,Other,100,144.3,4171393.7,1914920.8,380.4,16217.966089617938
32235,Sharf Machinery LLC,Brooklyn,1931,Multifamily Housing,Multifamily,100,70.9,784200.0,1220383.7,142.9,3857.7
32236,Pencil 449 Troutman St.,Brooklyn,1931,Multifamily Housing,Multifamily,100,78.4,1290628.0,1362597.0,181.6,16217.966089617938
32237,Troutman Evergreen,Brooklyn,2002,Multifamily Housing,Multifamily,100,123.5,4354075.7,1203400.6,331.1,3833.8
32238,Wyckoff Terrace,Brooklyn,1920,Other,Other,100,82.1,2175400.4,1023791.1,200.5,1785.6
32239,Bushwick,Brooklyn,1919,Multifamily Housing,Multifamily,100,207.3,5346600.1,1991868.5,449.2,3604.3
32240,Spruce 1209 LLC,Brooklyn,2012,Multifamily Housing,Multifamily,100,133.7,4326000.0,2895211.6,469.9,3380.1
32241,Buena Vida Continuing Care and Rehab Center,Brooklyn,2001,Senior Care Community,Other,100,238.4,13978095.6,5322140.6,1183.8,4990.7
32242,Wyckoff Heights Medical Center,Brooklyn,1889,Hospital (General Medical & Surgical),Hospitality,100,462.3,13099147.6,13716240.3,2289.1,23608.5
32243,Goodwin Himrod Associates,Brooklyn,1992,Multifamily Housing,Multifamily,100,57.4,2410428.3,552108.2,173.8,2770.8
32244,Bushwick Realty Holding,Brooklyn,1954,Multifamily Housing,Multifamily,100,19.8,56300.0,749449.2,65.1,16217.966089617938
32245,316 Himrod Street,Brooklyn,2008,Multifamily Housing,Multifamily,100,53.3,148035.3,1103694.8,99.4,2040.1
32246,Goodwin Himrod Associates LP,Brooklyn,1990,Multifamily Housing,Multifamily,100,92.8,3288352.1,1007527.8,258.2,4325.6
32247,Sr. Lucian / Bushwick,Brooklyn,1988,Multifamily Housing,Multifamily,100,114.3,6907000.4,1584096.0,498.2,8691.6
32248,Plaza De Los Ancianos HDFC,Brooklyn,1996,Multifamily Housing,Multifamily,100,88.7,3591743.1,1143945.7,285.6,16217.966089617938
32249,358 GROVE STREET,Brooklyn,2007,Multifamily Housing,Multifamily,100,124.5,2857499.9,1663994.8,289.8,16217.966089617938
32250,1040 Bushwick Avenue,Brooklyn,1924,Multifamily Housing,Multifamily,100,129.9,4994399.0,666551.9,320.6,3797.5
32251,Golden Gates,Brooklyn,1928,Multifamily Housing,Multifamily,100,166.4,5140399.8,1469143.9,394.9,5851.2
32252,1041 BUSHWICK AVENUE,Brooklyn,1924,Multifamily Housing,Multifamily,100,113.8,3098299.9,871414.5,236.8,6840.7
32253,Gates Plaza HDFC,Brooklyn,2007,Multifamily Housing,Multifamily,100,122.7,4806429.4,983520.8,336.9,4805.7
32254,Gates Gardens HDFC,Brooklyn,2004,Multifamily Housing,Multifamily,100,114.9,3304221.0,865716.8,247.3,3251.0
32255,Knickerbocker Square HDFC,Brooklyn,1998,Multifamily Housing,Multifamily,100,120.1,3614809.3,1149695.0,287.3,5636.6
32256,Taub 300 Wyckoff Ave.,Brooklyn,1931,Office,Office,100,118.9,591080.6,2226098.4,216.0,16217.966089617938
32257,Carnegie Management: 345 Eldert Street,Brooklyn,1914,Multifamily Housing,Multifamily,100,121.2,2146300.0,2370292.5,310.6,5278.6
32258,513 Irving Ave,Brooklyn,1960,Non-Refrigerated Warehouse,Industrial,100,100.1,1001967.9,1386066.8,168.2,91.2
32259,Ozzie Wilson Residences Senior Housing,Brooklyn,2008,Multifamily Housing,Multifamily,100,124.4,3789563.5,1123286.9,294.4,4110.5
32260,Carnegie Management: 342 Eldert St,Brooklyn,2007,Multifamily Housing,Multifamily,100,228.6,956200.0,4557824.6,428.8,2826.9
32261,Moffat Gardens,Brooklyn,2009,Multifamily Housing,Multifamily,100,104.5,3294045.5,1134393.9,269.0,2327.5
32262,725 Evergreen Avenue,Brooklyn,1982,Multifamily Housing,Multifamily,100,141.9,5954199.9,2285487.2,505.8,16217.966089617938
32263,SHINDA - 24 Furman Avenue,Brooklyn,1929,Multifamily Housing,Multifamily,100,133.4,3433400.0,715819.8,336.7,4665.7
32264,CC - 54 Bristol Street,Brooklyn,2008,Multifamily Housing,Multifamily,100,101.4,3540981.0,1412323.7,305.2,16217.966089617938
32265,CC - 445 Hopkinson Avenue,Brooklyn,2008,Multifamily Housing,Multifamily,100,112.3,3492629.6,1533592.4,312.7,5204.9
32266,Committed Community Ass. I,Brooklyn,1983,Multifamily Housing,Multifamily,100,229.5,8128900.3,1874987.1,587.3,7467.1
32267,CC - Marcus Garvey (Block && Lot 3573-1),Brooklyn,1977,Multifamily Housing,Multifamily,100,186.1,24384312.42738699,3827682.9,317.4,16217.966089617938
32268,CC - Marcus Garvey (Block && Lot 3574-1),Brooklyn,1977,Multifamily Housing,Multifamily,100,186.1,24384312.42738699,9367782.1,776.9,16217.966089617938
32269,CC - Marcus Garvey (Block and Lot 3575-11),Brooklyn,1977,Multifamily Housing,Multifamily,100,186.1,24384312.42738699,5427502.1,450.1,16217.966089617938
32270,CC - Marcus Garvey (Block && Lot 3587-1),Brooklyn,1977,Multifamily Housing,Multifamily,100,186.1,24384312.42738699,4799414.5,398.0,16217.966089617938
32271,CC - Marcus Garvey (Block && Lot 3588-1),Brooklyn,1977,Multifamily Housing,Multifamily,100,186.1,24384312.42738699,7643523.0,633.9,16217.966089617938
32272,King Garden Seniors: 211 Riverdale Avenue,Brooklyn,2014,Multifamily Housing,Multifamily,100,84.1,2328289.5,819749.4,191.7,1848.5
32273,MHANY 730 Rockaway Avenue,Brooklyn,2009,Multifamily Housing,Multifamily,95,106.9,3492129.9,1422329.7,303.4,6450.2
32274,CC - Marcus Garvey (Block && Lot 3601-26),Brooklyn,1977,Multifamily Housing,Multifamily,100,186.1,24384312.42738699,3389217.1,281.1,16217.966089617938
32275,Wavecrest - 774 Rockaway Ave,Brooklyn,2008,Multifamily Housing,Multifamily,100,72.8,1964613.0,1359755.1,217.1,3969.9
32276,290 Riverdale Avenue,Brooklyn,1978,Multifamily Housing,Multifamily,100,178.9,7248701.3,2818282.7,684.7,16217.966089617938
32277,Newport Gardens Lot 03615,Brooklyn,1986,Multifamily Housing,Multifamily,100,148.4,8814025.8,1833249.1,620.2,16217.966089617938
32278,Newport Gardens Lot 03616,Brooklyn,1986,Multifamily Housing,Multifamily,100,122.6,12510700.9,1975935.8,828.4,16217.966089617938
32279,Wavecrest New - 548 Watkins Street,Brooklyn,2009,Multifamily Housing,Multifamily,100,99.4,2177836.7,1028607.5,201.0,16217.966089617938
32280,530 Herzl Associates LLC,Brooklyn,1930,Multifamily Housing,Multifamily,100,93.1,2916732.2,562670.7,201.6,2907.9
32281,7-29 HEGEMAN LLC,Brooklyn,1948,Multifamily Housing,Multifamily,100,158829.0,13076099.2,3619449.2,994.7,16217.966089617938
32282,The Hegeman,Brooklyn,2012,Multifamily Housing,Multifamily,100,130.9,4740129.0,1102758.4,343.2,4339.5
32283,The Plaza (f/k/a Noble Drew),Brooklyn,1974,Multifamily Housing,Multifamily,100,273.9,36495314.6,17660722.1,3403.1,5981.3
32284,BROOKDALE - 602 Amboy St,Brooklyn,1993,Senior Care Community,Other,100,205.8,13507930.9,3675363.6,1022.3,20887.3
32285,H-006 Jimerson Apartments: Buildings 1-3,Brooklyn,1958,Multifamily Housing,Multifamily,100,134.7,27375598.6,8195493.4,2544.0,16217.966089617938
32286,Pepsi Cola Avenue D,Brooklyn,1968,Non-Refrigerated Warehouse,Industrial,100,336.5,15234328.8,8839172.9,1542.2,15365.7
32287,25767-Brooklyn/Fulton St,Brooklyn,2000,Non-Refrigerated Warehouse,Industrial,100,46.0,492700.0,677329.8,82.3,27.0
32288,East New York,Brooklyn,2008,Self-Storage Facility,Other,90,28.7,266629.8,296167.4,38.7,1.9
32289,"Junius Liberty Development, LLC",Brooklyn,1928,Residence Hall/Dormitory,Other,100,196.6,9804600.0,5579100.5,983.5,16217.966089617938
32290,"Junius (23-25 Junius St.) Development, LLC",Brooklyn,1927,Residence Hall/Dormitory,Other,100,66.0,3985249.6,43152.6,215.3,16217.966089617938
32291,"Junius (1 Junius St.) Development, LLC",Brooklyn,1927,Residence Hall/Dormitory,Other,100,451.7,3915600.2,9048789.8,958.4,27065.3
32292,Trey Whitfield School,Brooklyn,1969,K-12 School,SpecialPurpose,100,93.7,1637157.2,1195520.8,186.1,998.2
32293,"MBSF Alabama, LLC",Brooklyn,2006,Non-Refrigerated Warehouse,Industrial,100,248.7,18949465.4,5425836.0760790175,1006.5,16217.966089617938
32294,"CubeSmart - Pitkin Avenue, Brooklyn",Brooklyn,2007,Self-Storage Facility,Other,100,13.6,286932.4,104235.5,43.0,55.1
32295,Pitkin Apartments LLC,Brooklyn,1956,Multifamily Housing,Multifamily,100,55.0,24384312.42738699,1414059.2,117.3,16217.966089617938
32296,Grace Towers Apartments,Brooklyn,1972,Multifamily Housing,Multifamily,100,209.5,17709998.8,5115536.1,1364.9,16217.966089617938
32297,Remeeder Houses,Brooklyn,1975,Multifamily Housing,Multifamily,100,207.8,19821113.0,9264412.1,1821.1,35254.7
32298,Wavecrest - 626 Sutter Ave,Brooklyn,2007,Multifamily Housing,Multifamily,100,99.4,8694754.4,3681502.3,767.1,13536.0
32299,360 Snediker Ave - 39524,Brooklyn,2000,Multifamily Housing,Multifamily,100,199.1,24384312.42738699,3982841.3,330.3,4294.3
32300,350 Snediker Avenue - 40934,Brooklyn,2010,Multifamily Housing,Multifamily,100,250.5,24384312.42738699,7364498.5,610.8,1208.9
32301,326 Hinsdale St - 39525,Brooklyn,1991,Multifamily Housing,Multifamily,100,164.0,24384312.42738699,11272192.3,934.8,24662.9
32302,The Vermont LP,Brooklyn,1997,Multifamily Housing,Multifamily,100,151.8,13514632.5,1747632.1,862.8,6225.3
32303,BNS Buildings LLC - 200,Brooklyn,1927,Multifamily Housing,Multifamily,100,165.7,5382100.2,772591.1,386.9,5270.0
32304,BNS Buildings LLC - 220,Brooklyn,1928,Multifamily Housing,Multifamily,100,209.0,300030.0,1804304.9,872.2,7505.8
32305,JK: 224 Highland Blvd,Brooklyn,1940,Multifamily Housing,Multifamily,100,120.1,6396499.8,1414649.3,559.5,16217.966089617938
32306,"CubeSmart - 2887 Atlantic Avenue, Brooklyn",Brooklyn,2000,Self-Storage Facility,Other,100,31.7,661832.4,661985.5,90.1,18.4
32307,190103 Brooklyn,Brooklyn,1927,Self-Storage Facility,Other,100,25.4,266206.2,337314.4,42.1,0.1
32308,East End Bapt. Church: 534 Glenmore Ave,Brooklyn,2003,Worship Facility,Other,100,6.3,106800.0,87456.4,12.9,3.1
32309,Gold - 359 Hendrix St,Brooklyn,1999,Multifamily Housing,Multifamily,100,98.1,2647990.4,811025.5,207.9,16217.966089617938
32310,Wavecrest New - 679 New Lots Avenue,Brooklyn,2011,Multifamily Housing,Multifamily,100,66.7,3367759.1,1985850.0,343.6,6608.5
32311,97 Euclid,Brooklyn,1927,Multifamily Housing,Multifamily,95,128.0,4188700.0,802266.8,289.0,4312.2
32312,Atlantic,Brooklyn,2009,Self-Storage Facility,Other,100,54.6,438200.0,1189917.0,122.0,4.0
32313,404 Pine Street,Brooklyn,1969,Office,Office,100,259.7,24384312.42738699,4301940.4,515.0,16217.966089617938
32314,BROOKLYN ADULT CARE CENTER,Brooklyn,1975,Senior Care Community,Other,100,220.0,2798529.6,2625747.1,366.4,7209.3
32315,RY - 671 Lincoln Ave,Brooklyn,1975,Multifamily Housing,Multifamily,100,156.7,29771493.0,6764031.7,2142.3,16217.966089617938
32316,RY - Linden Plaza,Brooklyn,1972,Multifamily Housing,Multifamily,100,152.2,124553785.1,24639023.0,8659.1,43883.7
32317,2237 Linden - LINDEN CENTER FOR NURSING AND REHABILITATION,Brooklyn,1996,Senior Care Community,Other,100,280.2,9991899.9,8304807.2,1219.5,3145600.0
32318,"Popular of Linden Realty, LLC",Brooklyn,1970,Non-Refrigerated Warehouse,Industrial,100,44.6,1860700.0,593807.4,148.1,68.9
32319,783 Georgia Avenue,Brooklyn,1957,Distribution Center,Other,100,62.0,844446.5,2382804.3,242.5,200.5
32320,Shepher Distributors & Sales Corp.,Brooklyn,1957,Distribution Center,Other,100,72.6,5927445.1,791162.2,380.4,61313.7
32321,Empire Paratransit,Brooklyn,1967,Mixed Use Property,Other,100,365.9615532989144,1886410.5,5425836.0760790175,3694.476402518561,1097.3
32322,"CubeSmart - Stanley Avenue, Brooklyn",Brooklyn,2007,Self-Storage Facility,Other,100,17.5,631309.7,232535.5,67.4,20.3
32323,303 Louisiana,Brooklyn,1962,Non-Refrigerated Warehouse,Industrial,100,77.0,24384312.42738699,2188957.3,181.5,446.3
32324,Maverick: 1000 Pennsylvania Ave,Brooklyn,1971,Non-Refrigerated Warehouse,Industrial,100,92.8,5284599.7,13596683.8,1408.3,16217.966089617938
32325,Flatlands Self Storage,Brooklyn,2007,Self-Storage Facility,Other,90,25.8,1460187.1,423792.4,112.7,261.7
32326,Georgia Ave.,Brooklyn,1960,Non-Refrigerated Warehouse,Industrial,100,119.7,3440374.3,1365902.9,296.0,16217.966089617938
32327,J A SHAMOSH LLC.,Brooklyn,1971,Non-Refrigerated Warehouse,Industrial,100,48.7,1130579.4,817018.9,127.8,775.3
32328,shs flatlands llc,Brooklyn,1967,Self-Storage Facility,Other,100,30.4,1475299.9,837811.1,147.8,276.1
32329,MFM - 1170 Pennsylvania Avenue,Brooklyn,1998,Multifamily Housing,Multifamily,100,141.3,5909387.6,2705383.5,538.2,16217.966089617938
32330,MFM - 99 Vandalia Avenue,Brooklyn,1995,Multifamily Housing,Multifamily,100,146.4,5909387.6,2778377.9,544.3,16217.966089617938
32331,Gateway Elton - 1152,Brooklyn,2013,Multifamily Housing,Multifamily,100,130.3,2338635.8,1163302.7,220.7,16217.966089617938
32332,671 Louisiana Ave.,Brooklyn,1991,K-12 School,SpecialPurpose,100,98.3,1776383.3,1396674.8,210.2,16217.966089617938
32333,Gateway Center - BJs,Brooklyn,2001,Supermarket/Grocery Store,Other,100,404.9,4960299.9,14973779.4,1505.3,1879.0
32334,GATEWAY (1401),Brooklyn,2002,Retail Store,Retail,100,228.7,6751100.0,8590041.2,1071.0,2236.0
32335,Gateway Center - Home Depot,Brooklyn,2001,Retail Store,Retail,100,153.7,2916900.1,5651706.8,623.7,745.8
32336,Gateway Elton - 1165,Brooklyn,2011,Multifamily Housing,Multifamily,100,96.9,2547275.3,1099321.7,226.5,2129.2
32337,Gateway Elton - 1166,Brooklyn,2013,Multifamily Housing,Multifamily,100,136.0,2340885.5,1516184.3,250.1,1972.4
32338,Brooklyn Scholars Charter School,Brooklyn,2009,K-12 School,SpecialPurpose,100,216.4,2543583.8,3194004.0,400.0,908.2
32339,1490 Dumont Avenue,Brooklyn,2009,Multifamily Housing,Multifamily,100,198.3,9661941.3,7521335.9,1137.0,16217.966089617938
32340,Brooklyn-Queens Nursing 1510 Dumont Ave,Brooklyn,1959,Senior Care Community,Other,100,315.9,2867543.7,5277350.6,590.0,16217.966089617938
32341,Linden Boulevard Multiplex,Brooklyn,1998,Other - Entertainment/Public Assembly,Other,100,341.2,1635299.9,6965318.8,664.5,16217.966089617938
32342,902 Drew Street,Brooklyn,1989,Multifamily Housing,Multifamily,100,76.5,9350732.5,2171446.8,676.7,9342.2
32343,901 Drew Street,Brooklyn,1989,Multifamily Housing,Multifamily,100,130.6,23586320.1,2395095.8,1451.4,34276.6
32344,Emerald Green LP,Brooklyn,2000,Multifamily Housing,Multifamily,100,177.2,4101887.3,3431447.6,502.5,16215.5
32345,Noamex 625 Wortman Ave,Brooklyn,1963,Non-Refrigerated Warehouse,Industrial,100,122.3,4087102.1,744002.1,312.9,16217.966089617938
32346,680 Montauk Avenue,Brooklyn,1962,Non-Refrigerated Warehouse,Industrial,100,200.0,3644300.0,3295992.0,466.9,159.3
32347,Flatlands Holdings LLC,Brooklyn,1967,Other,Other,100,31.8,772522.6,718846.4,100.6,334.0
32348,Cozine,Brooklyn,1962,Distribution Center,Other,100,138.2,5209400.4,1251094.6,380.5,224.3
32349,Pinnacle - 457 Schenectady Ave,Brooklyn,1928,Multifamily Housing,Multifamily,100,140.6,7741726.8,1198710.7,626.3,16217.966089617938
32350,Harry Silver Housing,Brooklyn,1953,Multifamily Housing,Multifamily,95,127.6,20860999.2,5044802.4,1714.9,15986.4
32351,ANDREW00100 Andrew 100 East 92nd St.,Brooklyn,1964,Multifamily Housing,Multifamily,100,174.5,4427968.3,976198.8,453.0,3733.1
32352,86 East 49th Street,Brooklyn,1925,Senior Care Community,Other,100,576.2,56780692.7,23215592.5,4941.3,16217.966089617938
32353,Kingsbrook Jewish Medical Center,Brooklyn,1925,Hospital (General Medical & Surgical),Hospitality,100,583.0,88810767.7,36311576.1,7728.6,16217.966089617938
32354,165 ROCKAWAY PARKWAY,Brooklyn,1931,Multifamily Housing,Multifamily,100,119.0,3135124.0,1008434.5,346.2,5724.1
32355,205 Rockaway Parkway,Brooklyn,1950,K-12 School,SpecialPurpose,100,163.6,1235103.1,3860502.8,385.8,16217.966089617938
32356,181 ROCKAWAY PARKWAY,Brooklyn,1931,Multifamily Housing,Multifamily,100,107.2,2282955.4,925132.2,294.9,4161.6
32357,333 East 92nd Street,Brooklyn,1962,Multifamily Housing,Multifamily,80,97.7,4699147.0,1953346.6,573.7,8637.5
32358,9502 Kings Highway,Brooklyn,1927,Multifamily Housing,Multifamily,100,146.7,7697290.6,1919043.6,568.0,16217.966089617938
32359,275-277 Realty LLC,Brooklyn,1952,Multifamily Housing,Multifamily,100,105.5,4833533.5,1049643.7,343.8,5101.7
32360,Chestnut - 9201 Kings Highway,Brooklyn,1952,Multifamily Housing,Multifamily,100,154.9,5534615.2,1325717.1,403.9,16217.966089617938
32361,9302 Realty LLC,Brooklyn,1928,Multifamily Housing,Multifamily,100,103.1,4284554.5,728016.6,288.0,1170.7
32362,Neiss Management Corp.,Brooklyn,1930,Multifamily Housing,Multifamily,100,167.3,5416526.0,2112258.6,462.9,2429.8
32363,5301 Snyder Avenue,Brooklyn,1928,Multifamily Housing,Multifamily,100,147.7,4423900.0,604029.7,361.9,3668.7
32364,254 east 56th st,Brooklyn,1920,Office,Office,100,133.0,3540400.0,741150.4,317.7,16217.966089617938
32365,BROOKDALE - 558 Rockaway Prkwy,Brooklyn,1998,Senior Care Community,Other,100,180.9,9215938.0,2450242.5,692.7,12532.4
32366,BROOKDALE - 1275 Linden Blvd,Brooklyn,1961,Hospital (General Medical & Surgical),Hospitality,100,399.1,102931263.6,30628031.9,8007.3,41774.5
32367,BROOKDALE - 555 Rockaway Prkwy,Brooklyn,1971,Senior Care Community,Other,100,175.6,10053749.2,2654429.5,754.1,13129.1
32368,BROOKDALE - 505 Rockaway Pkwy,Brooklyn,1931,Multifamily Housing,Multifamily,100,138.3,4667813.4,816747.5,315.7,6415.4
32369,GROSS C,Brooklyn,1966,Multifamily Housing,Multifamily,100,122432.0,6019900.1,2704897.1,544.1,16217.966089617938
32370,Kings Highway Realty: 5455 Kings Hwy,Brooklyn,1964,Multifamily Housing,Multifamily,100,120.5,3925800.0,951671.6,287.4,37706.5
32371,Shyraz: 1261 Schenectady Ave,Brooklyn,1963,Multifamily Housing,Multifamily,100,136.2,3711899.9,1145173.0,292.1,4909.0
32372,1487 SCHENECTADY AVE,Brooklyn,1979,Distribution Center,Other,100,28.1,17755.0,780978.4,280.0,107.9
32373,388 Midwood Street - 38244,Brooklyn,1931,Multifamily Housing,Multifamily,100,104.3,6246463.4,1541099.8,459.6,16217.966089617938
32374,601 Albany Avenue,Brooklyn,1955,Multifamily Housing,Multifamily,100,147.2,9753892.0,1881561.0,794.4,16217.966089617938
32375,JK: 646 Rutland Road,Brooklyn,1964,Multifamily Housing,Multifamily,100,189.5,7113099.8,1103932.1,469.4,149.0
32376,ACE Fenimore Realty Corp,Brooklyn,1964,Multifamily Housing,Multifamily,100,79.7,960154.9,1510712.9,176.3,7250.7
32377,Prestige - Mutual Apartments,Brooklyn,1959,Multifamily Housing,Multifamily,100,153.4,929100.0,3165653.5,1477.0,16217.966089617938
32378,Cornell,Brooklyn,1960,Multifamily Housing,Multifamily,100,0.5,24384312.42738699,15783.9,1.3,16217.966089617938
32379,Fisher: 647 Albany Avenue,Brooklyn,1955,Multifamily Housing,Multifamily,100,155.5,7285299.9,1793347.2,535.7,7196.9
32380,297 Lenox Realty Co.,Brooklyn,1941,Multifamily Housing,Multifamily,100,123.6,5660800.0,826453.3,369.2,3763.4
32381,(7222) - Lenox Arms Coop,Brooklyn,1956,Multifamily Housing,Multifamily,100,133.7,9651888.3,1626575.1,782.9,4679.8
32382,DAN Associates (300 Lenox),Brooklyn,1928,Multifamily Housing,Multifamily,100,110.1,5043014.9,956343.9,423.0,4255.4
32383,(7698) - Gentry Apartments Inc (1),Brooklyn,1963,Multifamily Housing,Multifamily,100,122.1,7808960.8,1964615.1,637.5,7927.1
32384,(7698) - Gentry Apartments Inc (2),Brooklyn,1963,Multifamily Housing,Multifamily,100,123.9,7793961.8,1571789.4,604.8,8688.7
32385,ALM00350L 350 Lenox Rd,Brooklyn,1965,Multifamily Housing,Multifamily,100,154.0,13423899.8,1170142.1,810.1,4530.2
32386,315 Linden Blvd - 42606,Brooklyn,1929,Multifamily Housing,Multifamily,100,120.3,6350298.9,1515941.1,463.0,16217.966089617938
32387,305 Linden Blvd - 34553,Brooklyn,1929,Multifamily Housing,Multifamily,100,123.3,6618595.7,1515941.1,477.3,16217.966089617938
32388,275 Linden Boulevard,Brooklyn,1930,Multifamily Housing,Multifamily,100,100.3,8090527.0,1628855.0,564.8,16217.966089617938
32389,751 Troy Avenue,Brooklyn,1938,Multifamily Housing,Multifamily,100,137.5,8167207.2,1252325.1,537.7,16217.966089617938
32390,300 Linden Blvd,Brooklyn,1949,Multifamily Housing,Multifamily,100,90.2,4639847.7,348655.2,275.4,3430.0
32391,Shmaya Glick: 189 East 34th Street,Brooklyn,1926,Multifamily Housing,Multifamily,100,92.4,4666800.0,678186.2,304.1,6880.8
32392,885 TROY AVE,Brooklyn,1928,Multifamily Housing,Multifamily,100,124.1,9332.4,1125023.4,380.3,19038.0
32393,Renaissance: 428 EAST 46 STREET,Brooklyn,1929,Multifamily Housing,Multifamily,100,64.8,6200.0,1129372.0,214.4,16217.966089617938
32394,3400 Snyder Avenue Owners Corp,Brooklyn,1956,Multifamily Housing,Multifamily,100,134.7,9507006.3,1727677.2,648.2,6557.4
32395,282 East 35th St. Owners Corp,Brooklyn,1957,Multifamily Housing,Multifamily,100,95.0,5274155.5,1635283.9,462.7,6344.2
32396,3500 Snyder Avenue,Brooklyn,1957,Multifamily Housing,Multifamily,100,174.8,6532000.0,4589293.8,727.6,7433.4
32397,285 E. 35th Street Owners Corp,Brooklyn,1959,Multifamily Housing,Multifamily,100,137.2,4287371.4,871392.2,355.0,2887.5
32398,Capani-450 East 34 Street,Brooklyn,1965,Multifamily Housing,Multifamily,100,130.3,4776600.1,911315.0,329.3,5519.1
32399,JK: 1151 New York Ave,Brooklyn,1929,Multifamily Housing,Multifamily,100,157.7,5567699.8,678186.2,367.3,8512.6
32400,Shyraz: 787 E 46th St,Brooklyn,1963,Multifamily Housing,Multifamily,100,145.1,3847099.9,1255967.4,308.5,1039.6
32401,Clipper - 1350 - 1372 New York Ave,Brooklyn,1950,Multifamily Housing,Multifamily,100,168.7,37293025.8,9671737.3,2782.9,16217.966089617938
32402,Clipper - 3102-3104 Newkirk Ave,Brooklyn,1950,Multifamily Housing,Multifamily,100,159.6,12330236.4,2859310.6,892.1,16217.966089617938
32403,Capani-1304 New York Avenue,Brooklyn,1937,Multifamily Housing,Multifamily,100,111.7,4306300.0,894008.1,302.9,4854.2
32404,Clipper - 1351 New York Ave,Brooklyn,1950,Multifamily Housing,Multifamily,100,191.3,45483624.2,9895563.9,3236.5,16217.966089617938
32405,667 E 34th St,Brooklyn,1940,Multifamily Housing,Multifamily,100,133.0,8428500.2,1084998.9,537.7,3258.3
32406,Parish - Sisters of Mercy - 710 East 37th Street,Brooklyn,1942,K-12 School,SpecialPurpose,100,103.2,206064.5,565627.1,448.0,112744.1
32407,Clipper - 1401-1419 New York Ave,Brooklyn,1950,Multifamily Housing,Multifamily,100,176.5,34807942.3,7662519.6,2484.3,16217.966089617938
32408,Clipper - 1402 Brooklyn Ave,Brooklyn,1950,Multifamily Housing,Multifamily,100,185.2,34653020.8,7520239.1,2464.3,16217.966089617938
32409,Clipper - 1402 New York Ave,Brooklyn,1950,Multifamily Housing,Multifamily,100,139.6,25465309.8,6752907.4,1912.6,16217.966089617938
